Unnamed: 0,title,ingredients,directions,link,source,NER
1632777,Fauxtatoes ,"[""1 head cauliflower"", ""1/3 cup cream"", ""1 tablespoon butter"", ""4 ounces cream cheese"", ""salt""]","[""Simmer the cauliflower in water with the cream added to it. (This keeps the cauliflower sweet and prevents it from turning an unappetizing gray color.) When the cauliflower is very soft, drain thoroughly."", ""Put the still-warm cauliflower in a food processor with the cream cheese, butter, and salt and pepper to taste, and process until smooth. (You may have to do this in more than one batch.) You can also use a blender or hand mixer."", ""I generally top mine with real bacon bits!"", ""Yield: 6 generous servings""]",www.yummly.com/recipe/Fauxtatoes--1013716,Gathered,"[""cauliflower"", ""cream"", ""butter"", ""cream cheese"", ""salt""]"
1632814,Golden Nugget Almond Clusters,"[""20 chocolate Xocai Healthy, Nuggets"", ""6 ounces raw almonds""]","[""Melt chocolate in a fondue pot."", ""Cluster 5-6 medium-sized almonds together on foil and spoon one teaspoon of melted Nuggets slowly onto the almonds."", ""Repeat this process to make a complete batch."", ""Let cool in the refrigerator for approximately 15-20 minutes."", ""Makes 12 Clusters""]",www.yummly.com/recipe/Golden-Nugget-Almond-Clusters-1656169,Gathered,"[""chocolate"", ""almonds""]"
1632845,Bacon Date Rolls,"[""1 package pitted dates"", ""7 ounces bacon thinly sliced and cut in half"", ""brown sugar to taste""]","[""Place brown sugar in a small dish."", ""Line a baking tray with nonstick mat, or parchment paper."", ""Preheat oven to 200 degrees Celsius."", ""Cut the bacon slices in a half. Half a slice of bacon wraps a date perfectly."", ""Roll the dates in slices of bacon."", ""Dredge the rolls in sugar."", ""This will help caramelize, and get a nicer color."", ""Bake about 15 to 20 minutes."", ""Serve hot, or cold.""]",www.yummly.com/recipe/Bacon-Date-Rolls-897569,Gathered,"[""dates"", ""bacon"", ""brown sugar""]"
1632981,4 Ingredient No Bake Cheesecake Bites,"[""16 ounces cream cheese softened"", ""1 teaspoon vanilla"", ""1 cup powder sugar"", ""1 cup crumbled graham crackers""]","[""Mix together the cream cheese, vanilla and powdered sugar until completely combined. Place in the refrigerator for a few hours or until chilled."", ""I used a spoon to shape bite sized pieces of the cream cheese mixture into \""balls\"". (they won't come out perfectly round, its ok)."", ""Roll each ball in the graham cracker crumbs. Either serve immediately or toss back in the fridge. Enjoy! #homemadeYUMMY""]",www.yummly.com/recipe/4-Ingredient-NO-BAKE-Cheesecake-Bites-1574205,Gathered,"[""cream cheese"", ""vanilla"", ""sugar"", ""graham crackers""]"
1632985,Ham And Fig Nests,"[""1 potato medium"", ""salt"", ""3 slices mozzarella cheese"", ""3 slices ham Iberian, or pancetta"", ""1 fig sliced""]","[""Preheat the oven to 170 degrees Celsius."", ""Peel the potatoes and grate them. Either slowly saute them or microwave them until soft."", ""Lightly grease the oven-proof ramekins and add the potatoes. With the back of a spoon, press the potatoes all around the bottom and edges, smoothing them out. Salt to taste."", ""Bake the ramekins for 40 minutes."", ""Remove the ramekins from the oven and add the cheese and ham. Add back into the oven just until the cheese gets melted."", ""Remove from the oven again and add the sliced fig on top.""]",www.yummly.com/recipe/Ham-and-Fig-Nests-632255,Gathered,"[""salt"", ""mozzarella cheese"", ""ham""]"
1633001,French Bakes,"[""potato cut into fries"", ""salt""]","[""Preheat oven to 400 F. Scrub potatoes and cut into french fry-sized pieces."", ""Spray a baking sheeting with oil spray (I use olive oil spray).""]",www.yummly.com/recipe/French-Bakes-1654857,Gathered,"[""salt""]"
1633200,Roasting Chestnuts,"[""2 pounds chestnuts""]","[""Preheat oven to 400\u00b0 F"", ""Wash chestnuts and \""score\"" an \""x\"" on the rounded side of the nut"", ""Roast for approximately 20 minutes until they begin to peel open"", ""Wrap in a towel and allow to steam for 10 minutes"", ""Peel the chestnuts"", ""ENJOY!!""]",www.yummly.com/recipe/Roasting-Chestnuts-1436213,Gathered,"[""chestnuts""]"
1633272,Bacon-Flavored Tofu,"[""1 tablespoon chili powder"", ""1 tablespoon cumin"", ""1 teaspoon salt"", ""1 pound tofu""]","[""Mash (or process) all ingredients and cook it over extremely low heat for about 3 hours, stirring occasionally, ending up with it so dry there's no sensible moisture and it seems to keep indefinitely without refrigeration.""]",www.yummly.com/recipe/Bacon-Flavored-Tofu-1647699,Gathered,"[""chili powder"", ""cumin"", ""salt"", ""tofu""]"
1633276,Nancy'S Honey Mustard Dressing,"[""4 Tablespoons mayonnaise (or Miracle Whip)"", ""1 Tablespoon mustard"", ""1 Tablespoon honey"", ""1/2 Tablespoon lemon juice""]","[""Whisk all ingredients together and refrigerate""]",www.yummly.com/recipe/Nancy_s-Honey-Mustard-Dressing-1860665,Gathered,"[""mayonnaise"", ""mustard"", ""honey"", ""lemon juice""]"
1633360,Dates Balls ,"[""5 cups oats"", ""10 dates"", ""2 peanut butter spoons of""]","[""First, add the oats and mix it with the dattes"", ""Then, add the peanut butter and mix everything until it becames thick"", ""Make balls and put into the fridge""]",www.yummly.com/recipe/Dates-Balls--1721422,Gathered,"[""oats"", ""dates"", ""peanut butter""]"
1633378,Strawberry Glazed Ham,"[""7 pounds smoked ham fully cooked"", ""1 1/2 cups Smucker's Strawberry Preserves"", ""1/3 cup prepared mustard"", ""1/4 cup lemon juice""]","[""HEAT oven to 325\u00b0F. Score fat surface of ham with sharp knife, making uniform diagonal cuts about 1/8-inch deep and 3/4-inch apart."", ""PLACE ham fat side up on rack in shallow roasting pan; bake 1 1/4 to 2 1/4 hours."", ""COMBINE preserves, mustard and lemon juice in small saucepan; cook over low heat, stirring until blended."", ""BRUSH ham with about 1/2 cup glaze during last 20 minutes of baking time. Let ham stand 10 minutes for easier slicing. Heat remaining glaze and serve as a sauce for the ham.""]",www.yummly.com/recipe/Strawberry-Glazed-Ham-2663679,Gathered,"[""mustard"", ""lemon juice""]"
1633504,Stuffed Crab In Shell,"[""1 cooked crab"", ""1 tablespoon pickles minced"", ""4 tablespoons mayonnaise"", ""1 teaspoon mustard"", ""1 boiled egg minced"", ""1 tablespoon cilantro or parsley, minced""]","[""Tip: Buy pre-cooked whole crabs to save time and money."", ""If using pre-cooked crabs, briefly plunge in boiling water, drain and cool."", ""Using a sharp knife, crack shell and remove flesh and roe, where appropriate."", ""Wash the outer shell thoroughly and set aside. Place crab flesh in a bowl and add mayo, mustard, pickles, boiled egg and cilantro."", ""Stuff filling into crab shell. Serve very cold, along with claws. For a colorful presentation, separate egg yolk from egg white and chop separately."", ""Garnish stuffed crab with egg yolk, egg white and cilantro."", ""Mix before serving.""]",www.yummly.com/recipe/Stuffed-Crab-in-Shell-2055769,Gathered,"[""crab"", ""pickles"", ""mayonnaise"", ""mustard"", ""egg"", ""cilantro""]"
1633556,Mango Lassi,"[""Mango - 1/2 cup chopped"", ""Yogurt - 1/4 cup"", ""Sugar - as needed""]","[""Take all ingredients in a blender and blend till smooth."", ""Serve chilled.""]",www.yummly.com/recipe/Mango-Lassi-1838852,Gathered,"[""Mango"", ""Sugar""]"
1633588,Beef Carpaccio With Mustard And Black Pepper,"[""2 teaspoons dijon mustard"", ""6 teaspoons low fat yogurt"", ""2 tablespoons milk"", ""9/16 pound beef carpaccio"", ""sea salt flakes Black Cyprus"", ""dill dried""]","[""In a bowl, add the mustard, yogurt, and milk. Mix well."", ""Place the slices of beef on a serving plate."", ""Top with the sauce."", ""Season with salt and garnish with dill."", ""Keep refrigerated until ready to serve.""]",www.yummly.com/recipe/Beef-Carpaccio-with-Mustard-and-Black-Pepper-531837,Gathered,"[""mustard"", ""yogurt"", ""milk"", ""beef"", ""salt"", ""dill""]"
1633751,Homemade Whipping Cream,"[""1 cup heavy cream Chilled"", ""2 tablespoons sugar"", ""1 teaspoon vanilla extract""]","[""I use my Kitchen-Aid with the whisk attachment but a handheld mixer will do also. Pour all three ingredients in a bowl and whisk for approximately 30 seconds. If it is the consistency what you want then you are done, if you want higher peaks whisk for another 30 seconds."", ""Be careful you do not over whisk because you may wind up with homemade butter instead of whipping cream! When you are done place in the refrigerator until needed. This recipe makes approximately 2 cups.""]",www.yummly.com/recipe/Homemade-Whipping-Cream-1830233,Gathered,"[""heavy cream"", ""sugar"", ""vanilla""]"
1633769,Parmesan Roasted Cauliflower,"[""1 bag cauliflower florets 1 lb."", ""2 tablespoons olive oil"", ""1/4 teaspoon salt"", ""1/8 teaspoon black pepper"", ""3 tablespoons grated Parmesan cheese""]","[""Preheat the oven to 400\u00b0F."", ""Line a large baking sheet with parchment paper."", ""Make sure the cauliflower florets are roughly 1-inch wide and arrange them on the baking sheet."", ""Drizzle the cauliflower with olive oil. Sprinkle with salt and black pepper."", ""Use a rubber spatula to toss the cauliflower until it is evenly coated in the oil."", ""Roast for 12 minutes on the middle rack of oven."", ""After 12 minutes, open the oven using a mitt and sprinkle the Parmesan cheese evenly over the cauliflower florets and toss gently with a rubber spatula."", ""Roast for 10-12 minutes longer, until the cauliflower is crisp-tender and the cheese is slightly browned."", ""Check to see that cauliflower is done. Remove from oven or add time as needed."", ""Serve immediately.""]",www.yummly.com/recipe/Parmesan-Roasted-Cauliflower-2720285,Gathered,"[""cauliflower"", ""olive oil"", ""salt"", ""black pepper"", ""Parmesan cheese""]"
1633904,Milkshakes,"[""1 cup milk"", ""1 pint ice cream"", ""1 teaspoon vanilla extract""]","[""Put all ingredients in a blender."", ""Mix for a minute or until well blended."", ""Pour and serve.""]",www.yummly.com/recipe/Milkshakes-1664328,Gathered,"[""milk"", ""cream"", ""vanilla""]"
1634222,Avocado On Seed & Sage Almond & Pumpkin Teff Crackers,"[""seed"", ""avocado"", ""cumin""]","[""Simply slice the avocado up"", ""Place on top of the Seed & Sage Almond & Pumpkin cracker"", ""Top with a mixture of Cumin, Caraway and Fennel Seeds"", ""Add a sprinkle of sea salt"", ""Gobble it up!""]",www.yummly.com/recipe/Avocado-on-Seed-_-Sage-Almond-_-Pumpkin-Teff-Crackers-1466986,Gathered,"[""avocado"", ""cumin""]"
1634254,Rotisserie Seasoned Chicken,"[""1 tablespoon seasoned salt Lawry's(R)"", ""1 teaspoon pepper Lawry's(R) Seasoned"", ""8 bone in chicken thighs about 3 pounds"", ""2 tablespoons olive oil""]","[""Preheat oven to 375\u00b0F. Mix seasoned salt and seasoned pepper in small bowl."", ""Brush chicken with oil. Coat chicken evenly with seasoning mixture. Place chicken in shallow baking pan."", ""Bake 45 to 60 minutes or until chicken is cooked through.""]",www.yummly.com/recipe/Rotisserie-Seasoned-Chicken-2022185,Gathered,"[""salt"", ""pepper"", ""chicken"", ""olive oil""]"
1634309,Horsey Parsnip Puree,"[""3 parsnips chopped into even pieces"", ""2 potatoes mediums, cut into similarly sized pieces"", ""2 ounces evaporated fat free milk"", ""2 tablespoons prepared horseradish"", ""salt"", ""pepper""]","[""Add potatoes and parsnips to a medium pot and just cover with water."", ""Season lightly with salt and heat, bringing to a boil."", ""Simmer until potatoes are tender."", ""Drain and add potatoes, parsnips and evaporated milk to a food processor or blender."", ""Process until they reach the consistency of mashed potatoes."", ""Add horseradish, salt and pepper, and puree.""]",www.yummly.com/recipe/Horsey-Parsnip-Puree-1658773,Gathered,"[""potatoes"", ""milk"", ""horseradish"", ""salt"", ""pepper""]"
1634403,Overnight Orange-Cranberry Oats,"[""1/2 cup milk or almond milk"", ""1 tablespoon Smucker's(R) Natural Orange Marmalade Fruit Spread"", ""1/2 cup old fashioned oats"", ""1 tablespoon dried cranberries sweetened"", ""1 tablespoon chopped walnuts""]","[""POUR milk into 8-ounce jar with tight-fitting lid."", ""ADD fruit spread, oats, cranberries and nuts. Cover tightly with lid."", ""SHAKE well to blend. Chill several hours or overnight before eating.""]",www.yummly.com/recipe/Overnight-Orange-Cranberry-Oats-2707843,Gathered,"[""milk"", ""oats"", ""cranberries"", ""walnuts""]"
1634558,Lamb Confit,"[""1 shoulder of lamb de-boned"", ""1 cup coarse sea salt or more"", ""2 sprigs thyme"", ""2 sprigs rosemary"", ""1 quart duck fat""]","[""Start preparations at least 1 day in advance. Place the lamb in a tray with coarse sea salt, rosemary and thyme and leave it for about 24 hours."", ""Preheat oven to 200 degrees (95 C). Brush off the salt and rinse the meat well in cold, running water. Place the meat in an ovenproof container just big enough to hold the meat."", ""Melt the duck or goose fat and cover the meat with the fat. Bake it in the oven for 6-8 hours."", ""Place the meat on a kitchen towel to dry off some of the fat. Serve with mustard, salad and boiled root vegetables, such as rutabagas.""]",www.yummly.com/recipe/Lamb-Confit-1661795,Gathered,"[""salt"", ""thyme"", ""rosemary""]"
1634630,Mustard And Honey Chicken,"[""4 chicken breast halves without skin boned"", ""2 teaspoons prepared mustard"", ""2 teaspoons honey""]","[""Spray the unheated rack of a broiler pan with nonstick spray coating."", ""Sprinkle chicken lightly with salt."", ""Arrange chicken on broiler rack."", ""Broil 4 to 5 inches from the heat for 6 minutes."", ""Meanwhile, in a small bowl stir together mustard and honey."", ""Brush over chicken."", ""Broil 1 to 2 minutes more or till chicken is tender and no longer pink.""]",www.yummly.com/recipe/Mustard-and-Honey-Chicken-1666241,Gathered,"[""chicken"", ""mustard"", ""honey""]"
1634634,Frosted Pretzels,"[""1 vanilla or Chocolate Frosting"", ""8 ounces pretzel twists""]","[""Heat contents of 1 tub Creamy Deluxe vanilla or chocolate ready-to-spread frosting in 1 qt. saucepan over low heat until melted."", ""Keep frosting over low heat, stirring occasionally; dip small pretzel twists into frosting to coat."", ""Place on waxed paper; let stand until dry, about 8 hours.""]",www.yummly.com/recipe/Frosted-Pretzels-1656868,Gathered,"[""vanilla""]"
1634730,Nutritious Creamy Salmon Pasta ,"[""1 creme fraiche pot of"", ""1 packet smoked salmon roughly chopped"", ""pasta"", ""1 bag spinach"", ""1 pinch salt"", ""dried dill to taste.""]","[""Boil water in a medium pan and them add the pasta, Cook by packet instructions."", ""In a small pan add a small amount of water (about a quarter of the pan) then add the spinach and Cook until wilted."", ""Drain the spinach and squeeze all excess water out, roughly chop."", ""In another pot over medium heat add the creme fraiche, salmon, spinach, dill and salt, stir to combine.Make sure the creme fraiche doesn't bubble otherwise the sauce will seperate."", ""Place the pasta in a bowl and top with the sauce. Enjoy!""]",www.yummly.com/recipe/Nutritious-Creamy-salmon-pasta--1054711,Gathered,"[""salmon"", ""pasta"", ""spinach"", ""salt"", ""dill""]"
